sampno,perno,age,gender,ethnicity,ethnic_oth,education,drivingfreq,transitfreq,employment,commutework,worktransport,worktransport_oth,commutedist,weeklycommute,workdays,workvehicle,enrolled,schooltransport,schoolcommute,pevowner
1233,3,,2,6,-1,8,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1233,4,,1,6,-1,8,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0
1234,1,,2,6,-1,8,1,1,1,1,1,-1,15,75,5,2,4,-1,-1,0
1234,2,,2,2,-1,8,2,1,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1234,3,,1,2,-1,1,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1238,1,,1,6,-1,4,1,0,2,1,1,-1,1,3,1,2,4,-1,-1,1
1238,2,,2,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1239,1,,2,6,-1,6,1,0,1,1,1,-1,35,300,5,2,4,-1,-1,1
1239,2,,1,6,-1,6,1,0,1,1,1,-1,35,300,5,2,4,-1,-1,1
1240,1,,1,6,-1,8,1,0,1,1,7,-1,2,20,5,3,4,-1,-1,0
1240,2,,2,6,-1,8,2,0,4,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,0
1240,3,,1,6,-1,6,2,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1240,4,,1,6,-1,1,3,0,4,-1,-1,-1,-1,-1,-1,-1,1,8,200,0
1241,1,,1,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1243,1,,1,6,-1,8,1,0,1,1,2,-1,25,200,4,2,4,-1,-1,1
1243,2,,2,6,-1,8,1,0,1,1,1,-1,25,400,4,2,4,-1,-1,1
1243,3,,2,6,-1,1,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1245,1,,1,8,-1,3,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1245,2,,2,8,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1246,1,,1,6,-1,8,1,0,1,1,1,-1,7,70,5,2,4,-1,-1,1
1247,1,,1,6,-1,8,1,0,1,1,1,-1,13,150,5,2,4,-1,-1,1
1247,2,,2,6,-1,7,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1248,1,,1,6,-1,6,1,0,1,1,1,-1,11,55,5,2,4,-1,-1,1
1248,2,,2,6,-1,7,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1250,1,,1,6,-1,8,1,0,1,1,1,-1,45,500,5,2,4,-1,-1,0
1251,1,,2,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1253,1,,2,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1256,1,,1,6,-1,8,1,0,1,1,1,-1,25,250,5,2,4,-1,-1,1
1256,2,,2,4,-1,4,1,0,1,1,1,-1,15,150,5,2,2,1,10,1
1257,1,,1,2,-1,8,1,0,1,1,1,-1,12,120,5,2,4,-1,-1,1
1257,2,,2,2,-1,8,1,0,5,1,1,-1,25,600,6,2,4,-1,-1,1
1258,1,,1,2,-1,6,1,6,1,1,1,-1,25,400,6,1,4,-1,-1,1
1258,2,,2,2,-1,6,1,0,1,1,1,-1,25,300,6,2,4,-1,-1,1
1259,1,,1,6,-1,8,1,0,1,1,1,-1,25,250,5,2,4,-1,-1,0
1259,2,,1,6,-1,6,1,0,2,1,1,-1,5,50,3,2,4,-1,-1,0
1259,3,,1,6,-1,4,1,0,1,1,1,-1,7,150,5,2,4,-1,-1,0
1262,1,,2,6,-1,7,1,0,5,1,1,-1,1,8,4,2,4,-1,-1,1
1262,2,,1,6,-1,6,2,10,1,1,3,-1,20,0,5,1,4,-1,-1,1
1262,3,,2,6,-1,2,2,0,5,1,1,-1,1,4,2,2,2,1,4,1
1264,1,,1,6,-1,4,1,6,2,1,1,-1,14,84,6,3,4,-1,-1,1
1264,2,,2,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1265,1,,1,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1265,2,,2,6,-1,5,4,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1266,1,,1,6,-1,8,1,0,1,1,1,-1,16,150,5,2,4,-1,-1,1
1266,2,,2,6,-1,6,1,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1267,1,,1,7,East Indian,8,1,10,1,1,3,-1,20,0,5,3,4,-1,-1,0
1267,2,,2,7,East Indian,8,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0
1268,1,,1,4,-1,8,2,0,2,1,7,-1,2,18,4,1,4,-1,-1,0
1268,2,,2,4,-1,5,1,0,1,1,1,-1,3,22,5,2,4,-1,-1,0
1270,1,,2,6,-1,6,1,0,5,1,1,-1,9,60,3,2,4,-1,-1,1
1271,1,,1,8,-1,6,1,0,2,1,2,-1,70,140,1,2,4,-1,-1,1
1271,2,,2,8,-1,6,1,0,1,1,2,-1,70,140,1,2,4,-1,-1,1
1272,1,,1,6,-1,8,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1272,2,,2,6,-1,5,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1274,1,,1,6,-1,8,1,0,5,1,1,-1,3,100,6,2,4,-1,-1,0
1275,1,,1,4,-1,6,1,0,1,1,1,-1,20,200,5,2,4,-1,-1,0
1275,2,,1,4,-1,4,1,0,1,1,1,-1,50,500,6,2,4,-1,-1,0
1275,3,,2,4,-1,4,1,0,1,1,1,-1,20,200,5,2,4,-1,-1,0
1275,4,,1,4,-1,5,1,0,1,1,1,-1,20,200,5,2,4,-1,-1,0
1275,5,,1,4,-1,6,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1276,1,,2,6,-1,7,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1276,2,,2,4,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1277,1,,2,8,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1277,2,,1,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1278,1,,1,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1278,2,,2,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1279,1,,1,4,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,0
1279,2,,1,4,-1,2,1,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1279,3,,2,4,-1,2,2,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1279,4,,1,4,-1,2,1,0,1,1,1,-1,3,18,6,2,4,-1,-1,0
1279,5,,2,4,-1,2,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1280,1,,2,2,-1,6,1,0,1,1,1,-1,15,150,5,2,4,-1,-1,1
1280,2,,1,6,-1,6,1,0,1,1,1,-1,40,400,5,2,4,-1,-1,1
1280,3,,2,6,-1,6,1,0,1,1,1,-1,10,50,5,2,4,-1,-1,1
1281,1,,1,6,-1,8,1,0,1,1,1,-1,22,220,5,2,4,-1,-1,0
1281,2,,1,2,-1,6,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1281,3,,1,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1284,1,,2,6,-1,5,1,0,1,1,1,-1,6,60,5,2,4,-1,-1,0
1284,2,,1,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1286,1,,1,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1286,2,,2,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1288,1,,2,6,-1,8,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1288,2,,1,6,-1,4,1,0,1,1,1,-1,30,300,5,2,4,-1,-1,0
1290,1,,1,7,interracial,8,1,0,1,1,1,-1,35,350,5,2,4,-1,-1,0
1294,1,,2,4,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1294,2,,2,4,-1,4,1,7,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1296,1,,1,6,-1,8,1,0,5,1,1,-1,5,125,5,1,4,-1,-1,1
1296,2,,2,6,-1,6,1,0,1,1,1,-1,23,230,5,2,4,-1,-1,1
1297,1,,2,6,-1,8,1,0,3,1,1,-1,35,400,5,2,3,-1,-1,0
1297,2,,2,6,-1,1,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1298,1,,1,6,-1,8,2,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1299,1,,2,6,-1,3,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1300,1,,2,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1300,2,,1,4,-1,8,1,0,1,1,1,-1,5,50,5,2,4,-1,-1,1
1302,1,,1,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1302,2,,2,6,-1,7,2,0,4,-1,-1,-1,-1,-1,-1,-1,2,1,4,1
1303,1,,1,8,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1305,1,,1,6,-1,2,1,0,1,1,1,-1,45,225,5,2,4,-1,-1,0
1305,2,,2,6,-1,2,1,0,1,1,1,-1,40,200,5,2,4,-1,-1,0
1307,1,,2,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1308,1,,1,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1308,2,,2,6,-1,2,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1313,1,,1,6,-1,5,1,0,1,1,1,-1,4,50,5,2,4,-1,-1,1
1313,2,,2,6,-1,2,1,0,1,1,1,-1,3,30,5,2,4,-1,-1,1
1314,1,,2,8,-1,7,1,0,1,1,1,-1,6,120,7,2,4,-1,-1,0
1314,2,,1,8,-1,4,3,0,2,1,2,-1,15,30,1,2,1,8,12,0
1314,3,,1,8,-1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1315,1,,1,3,-1,7,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1315,2,,2,7,Japanese,1,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1316,1,,1,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1318,1,,1,6,-1,7,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1318,2,,2,6,-1,4,1,0,5,1,1,-1,40,250,6,2,4,-1,-1,1
1319,1,,1,6,-1,8,1,0,1,1,1,-1,40,80,5,2,4,-1,-1,0
1319,2,,2,6,-1,8,1,0,2,1,1,-1,4,24,3,2,4,-1,-1,0
1320,1,,2,6,-1,6,1,0,1,1,1,-1,7,70,5,2,4,-1,-1,0
1320,2,,1,6,-1,3,1,0,1,1,1,-1,50,300,1,3,4,-1,-1,0
1321,1,,1,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1321,2,,1,6,-1,6,1,0,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1326,1,,2,1,-1,6,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1326,2,,2,1,-1,2,2,2,1,1,1,-1,25,50,3,2,2,1,5,0
1328,1,,1,4,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1329,1,,1,6,-1,8,2,0,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1329,2,,2,6,-1,6,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1331,1,,2,4,-1,4,1,0,1,1,2,-1,56,560,5,2,4,-1,-1,0
1331,2,,1,4,-1,4,1,0,1,1,2,-1,47,470,5,1,4,-1,-1,0
1331,3,,1,4,-1,4,1,0,1,1,1,-1,43,430,5,2,4,-1,-1,0
1331,4,,1,4,-1,5,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1332,1,,1,4,-1,8,2,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1332,2,,2,2,-1,6,1,0,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1333,1,,1,6,-1,8,1,0,5,1,1,-1,0,50,5,2,4,-1,-1,0
1333,2,,2,6,-1,8,1,0,1,1,1,-1,20,300,5,2,4,-1,-1,0
1334,1,,1,6,-1,5,2,8,1,1,3,-1,20,0,4,3,4,-1,-1,0
1334,2,,2,6,-1,6,1,4,2,1,1,-1,20,120,3,2,4,-1,-1,0
1335,1,,4,8,-1,7,1,4,1,1,1,-1,15,150,5,2,4,-1,-1,0
1335,2,,4,8,-1,4,2,2,4,-1,-1,-1,-1,-1,-1,-1,1,4,15,0
1336,1,,1,6,-1,6,1,0,2,1,1,-1,5,20,1,2,4,-1,-1,0
1336,2,,2,6,-1,7,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1337,1,,1,4,-1,4,1,0,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1337,2,,2,4,-1,6,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1338,1,,2,6,-1,5,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1339,1,,2,6,-1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,2,1,15,0
1341,1,,2,6,-1,6,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1341,2,,1,6,-1,4,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1342,1,,2,6,-1,8,1,2,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1344,1,,2,6,-1,2,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1344,2,,1,6,-1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1347,1,,1,6,-1,8,1,5,1,1,3,-1,3,0,5,3,4,-1,-1,0
1349,1,,1,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1349,2,,2,6,-1,7,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1351,1,,2,6,-1,5,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1352,1,,2,2,-1,6,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1352,2,,1,6,-1,4,2,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1352,3,,2,7,White and Asian,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,1,1,10,1
1353,1,,1,8,-1,6,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1354,1,,1,6,-1,8,1,3,5,1,1,-1,3,300,6,3,4,-1,-1,1
1355,1,,2,4,-1,5,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1355,2,,1,6,-1,6,1,0,1,1,1,-1,15,65,5,2,4,-1,-1,0
1356,1,,1,6,-1,6,1,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1359,1,,1,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1359,2,,2,2,-1,6,1,0,5,1,1,-1,8,37,2,2,4,-1,-1,1
1360,1,,1,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1360,2,,2,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1361,1,,1,6,-1,2,1,0,5,1,1,-1,10,50,5,2,4,-1,-1,1
1361,2,,2,6,-1,4,2,2,1,1,1,-1,10,50,5,1,4,-1,-1,1
1365,1,,2,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1365,2,,2,6,-1,3,1,0,2,1,1,-1,3,12,2,2,4,-1,-1,0
1368,1,,1,2,-1,8,1,0,1,1,1,-1,5,50,5,2,2,1,20,1
1370,1,,1,6,-1,3,1,0,1,1,1,-1,12,90,3,2,4,-1,-1,0
1370,2,,2,6,-1,6,1,0,1,1,1,-1,20,200,5,2,4,-1,-1,0
1371,1,,1,8,-1,5,1,0,1,1,1,-1,7,75,5,2,4,-1,-1,1
1371,2,,2,8,-1,6,1,0,1,1,1,-1,20,100,3,2,4,-1,-1,1
1372,1,,2,2,-1,8,2,0,1,1,7,-1,6,24,4,1,4,-1,-1,1
1372,2,,1,6,-1,8,4,0,1,1,7,-1,6,0,4,3,4,-1,-1,1
1372,3,,1,7,asian + white,6,1,0,2,1,1,-1,5,30,3,2,4,-1,-1,1
1373,1,,1,6,-1,7,1,2,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1373,2,,2,6,-1,8,1,2,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1375,1,,2,6,-1,3,1,0,1,1,1,-1,45,225,5,2,4,-1,-1,0
1375,2,,1,6,-1,4,1,0,1,1,1,-1,20,120,5,2,4,-1,-1,0
1376,1,,1,7,2 background ethnicty,6,1,0,2,1,1,-1,6,30,4,2,4,-1,-1,0
1376,2,,2,6,-1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1377,1,,2,6,-1,6,1,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1378,1,,2,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1378,2,,1,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1380,1,,2,3,-1,4,1,0,1,1,1,-1,23,100,5,2,4,-1,-1,0
1382,1,,1,3,-1,7,1,2,1,1,1,-1,5,50,5,2,4,-1,-1,1
1382,2,,2,3,-1,5,1,2,1,1,1,-1,30,300,5,2,2,1,9,1
1382,3,,2,3,-1,1,5,2,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1383,1,,1,6,-1,4,1,12,1,1,1,-1,25,250,5,2,4,-1,-1,0
1383,2,,2,4,-1,4,1,10,1,1,1,-1,8,80,5,2,4,-1,-1,0
1384,1,,2,6,-1,4,1,0,1,1,1,-1,11,110,5,2,4,-1,-1,0
1384,2,,1,6,-1,3,1,0,1,1,1,-1,11,110,5,2,4,-1,-1,0
1387,1,,2,2,-1,8,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1387,2,,1,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1388,1,,2,6,-1,5,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1388,2,,1,6,-1,6,1,0,1,1,1,-1,25,250,5,2,4,-1,-1,0
1389,1,,1,6,-1,6,1,0,1,1,1,-1,15,250,5,2,4,-1,-1,1
1389,2,,2,6,-1,5,2,0,1,1,1,-1,12,36,3,2,4,-1,-1,1
1389,3,,2,6,-1,6,1,0,1,1,1,-1,5,100,6,2,4,-1,-1,1
1389,4,,2,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,1,1,5,1
1390,1,,2,6,-1,6,1,2,1,1,3,-1,25,30,4,1,4,-1,-1,1
1390,2,,1,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1390,3,,1,6,-1,1,5,10,2,1,8,Driven by parents or walk,1,4,2,2,4,-1,-1,1
1391,1,,1,6,-1,8,1,0,5,1,1,-1,5,60,2,2,4,-1,-1,1
1391,2,,2,6,-1,6,1,0,1,1,1,-1,20,400,3,2,4,-1,-1,1
1392,1,,1,2,-1,8,1,0,1,1,1,-1,6,60,5,2,4,-1,-1,1
1393,1,,2,6,-1,6,2,14,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1393,2,,2,6,-1,5,2,6,2,1,1,-1,4,16,4,2,2,1,3,0
1394,1,,2,4,-1,8,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1394,2,,1,4,-1,6,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1395,1,,1,6,-1,8,1,0,1,1,1,-1,7,70,5,2,4,-1,-1,0
1395,2,,2,6,-1,8,2,2,1,1,2,-1,3,30,5,2,4,-1,-1,0
1395,3,,2,6,-1,6,1,0,1,1,2,-1,3,30,5,2,4,-1,-1,0
1396,1,,1,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1396,2,,2,6,-1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1398,1,,2,6,-1,5,1,0,2,1,1,-1,1,5,4,2,3,-1,-1,1
1398,2,,1,6,-1,5,2,0,2,1,1,-1,10,20,2,2,2,1,1,1
1398,3,,2,6,-1,6,5,2,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1398,4,,1,6,-1,3,1,0,1,1,1,-1,5,25,5,2,3,-1,-1,1
1399,1,,2,6,-1,5,1,0,1,1,1,-1,30,150,5,2,4,-1,-1,1
1399,2,,1,6,-1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1401,1,,1,6,-1,8,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1401,2,,2,6,-1,7,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1402,1,,2,4,-1,6,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1402,2,,1,4,-1,8,1,0,1,1,1,-1,10,50,5,1,4,-1,-1,0
1403,1,,2,4,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1403,2,,1,4,-1,2,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1403,3,,1,6,-1,3,1,0,1,1,1,-1,10,200,5,2,4,-1,-1,0
1405,1,,2,6,-1,8,1,0,2,1,1,-1,4,12,3,2,4,-1,-1,0
1405,2,,1,6,-1,7,2,20,2,1,1,-1,20,60,3,2,4,-1,-1,0
1407,1,,1,2,-1,8,1,0,1,1,1,-1,8,80,5,2,4,-1,-1,0
1408,1,,2,2,-1,8,1,0,1,1,1,-1,7,66,5,2,4,-1,-1,0
1408,2,,4,8,-1,6,3,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1409,1,,1,6,-1,7,1,0,1,1,1,-1,8,80,5,2,4,-1,-1,0
1409,2,,2,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1410,1,,1,8,-1,5,1,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1410,2,,2,4,-1,2,1,0,5,1,1,-1,15,150,5,2,4,-1,-1,0
1411,1,,1,6,-1,6,1,10,1,1,3,-1,35,75,5,1,4,-1,-1,1
1411,2,,2,2,-1,4,1,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1412,1,,2,4,-1,6,1,8,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1412,2,,1,4,-1,2,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1413,1,,2,6,-1,8,1,10,1,1,3,-1,12,30,5,1,4,-1,-1,0
1415,1,,2,6,-1,7,1,0,1,1,1,-1,3,30,5,2,4,-1,-1,1
1415,2,,1,3,-1,6,1,0,5,1,1,-1,15,50,3,2,4,-1,-1,1
1415,3,,1,3,-1,4,1,0,2,1,1,-1,12,100,4,2,1,1,12,1
1416,1,,1,6,-1,8,1,0,1,1,1,-1,5,50,5,2,4,-1,-1,0
1416,2,,2,6,-1,6,1,0,5,1,1,-1,10,40,2,2,4,-1,-1,0
1419,1,,2,3,-1,8,1,0,1,1,1,-1,10,150,3,2,4,-1,-1,1
1419,2,,1,6,-1,5,1,0,1,1,1,-1,50,500,4,2,4,-1,-1,1
1419,3,,1,7,Bi-racial,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,1,5,0,1
1419,4,,1,7,Bi-racial,1,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1421,1,,3,6,-1,6,1,14,1,1,1,-1,10,100,5,2,4,-1,-1,0
1421,2,,2,6,-1,8,1,10,1,1,1,-1,10,100,4,2,4,-1,-1,0
1424,1,,2,2,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1424,2,,1,2,-1,4,1,0,1,1,1,-1,5,50,5,2,4,-1,-1,0
1426,1,,2,3,-1,5,1,0,3,1,1,-1,10,40,5,2,2,1,10,0
1426,2,,1,3,-1,3,5,24,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1426,3,,4,5,-1,1,5,5,3,2,-1,-1,-1,-1,-1,-1,3,-1,-1,0
1426,4,,1,3,-1,2,2,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1427,1,,1,2,-1,5,1,0,1,1,1,-1,11,125,5,2,4,-1,-1,0
1427,2,,2,2,-1,1,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1429,1,,1,6,-1,7,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1429,2,,2,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1431,1,,2,6,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1431,2,,1,6,-1,6,1,0,1,1,1,-1,5,50,5,2,4,-1,-1,0
1432,1,,1,6,-1,6,1,0,1,1,1,-1,20,250,6,2,4,-1,-1,0
1432,2,,2,1,-1,2,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
1434,1,,1,6,-1,4,1,0,1,1,1,-1,8,60,5,2,4,-1,-1,1
1434,2,,2,6,-1,8,1,0,1,1,1,-1,7,0,5,2,4,-1,-1,1
1435,1,,1,7,Middle eastern,8,1,0,1,1,1,-1,50,400,4,2,4,-1,-1,1
1435,2,,2,2,-1,6,1,0,1,1,1,-1,10,60,3,2,4,-1,-1,1
1436,1,,1,6,-1,8,2,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1436,2,,2,1,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1438,1,,2,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1438,2,,1,6,-1,6,1,0,1,1,1,-1,9,98,5,2,4,-1,-1,1
1438,3,,2,6,-1,1,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1439,1,,2,6,-1,8,1,0,2,1,1,-1,15,60,4,2,4,-1,-1,0
1439,2,,1,1,-1,8,1,0,1,1,1,-1,75,600,5,2,4,-1,-1,0
1441,1,,2,6,-1,6,1,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1441,2,,1,6,-1,6,1,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1443,1,,1,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
1443,2,,2,6,-1,8,1,0,5,1,1,-1,2,20,4,2,4,-1,-1,1
1445,1,,2,6,-1,6,1,0,2,1,1,-1,8,64,4,2,4,-1,-1,1
1445,2,,1,6,-1,6,1,0,1,1,1,-1,2,20,5,2,4,-1,-1,1
1446,1,,2,1,-1,4,1,0,1,1,1,-1,3,0,5,2,4,-1,-1,0
